B2Reft2,B3Reft3,B4Reft4,B5Reft5,B6Reft6,B7Reft7,Area,SoilTeam,LandClass,Phosphorus,Potassium,Boron,Calcium,Magnesium,Manganese
0.24,0.78,0.13,0.87,0.94,0.26,Nilphamari,Gangachara,MEL,0.072,0.2,0.00018,0.77,0.41,0.039
0.26,0.8,0.15,0.87,0.95,0.26,Nilphamari,Gangachara,MEL,0.075,0.14,0.00026,0.95,0.9,0.0161
0.29,0.82,0.16,0.87,0.95,0.26,Nilphamari,Gangachara,MEL,0.097,0.18,0.00029,1.29,0.4,0.0218
0.31,0.83,0.18,0.88,0.96,0.26,Nilphamari,Gangachara,MEL,0.066,0.14,0.00023,1.34,0.63,0.0189
0.33,0.85,0.19,0.88,0.96,0.26,Nilphamari,Gangachara,MEL,0.094,0.14,0.00027,0.93,0.8,0.0219
0.36,0.87,0.21,0.88,0.97,0.26,Nilphamari,Gangachara,MEL,0.065,0.12,0.00023,1.38,0.74,0.09
0.38,0.89,0.23,0.88,0.97,0.27,Nilphamari,Gangachara,MEL,0.067,0.15,0.00031,1.77,0.94,0.0215
0.41,0.91,0.24,0.88,0.98,0.27,Nilphamari,Gangachara,MEL,0.099,0.15,0.00016,1.2,0.36,0.0131
0.43,0.92,0.26,0.88,0.98,0.27,Nilphamari,Gangachara,MEL,0.093,0.15,0.00019,1.07,0.59,0.0306
0.45,0.94,0.27,0.88,0.99,0.27,Nilphamari,Gangachara,MEL,0.0128,0.12,0.00021,1.43,0.41,0.0547
0.48,0.96,0.29,0.88,0.99,0.27,Nilphamari,Gangachara,MEL,0.087,0.14,0.00018,1.41,0.85,0.0161
0.5,0.98,0.31,0.88,1,0.27,Nilphamari,Gangachara,MEL,0.078,0.16,0.00032,1,0.63,0.0168
0.53,1,0.32,0.89,1,0.28,Nilphamari,Gangachara,MEL,0.08,0.17,0.00024,1.35,0.54,0.0238
0.55,0,0.34,0.89,0,0.28,Nilphamari,Gangachara,MEL,0.0141,0.15,0.00031,1,0.66,0.0123
0.57,0.02,0.36,0.89,0,0.28,Nilphamari,Gangachara,MEL,0.083,0.15,0.00025,1.05,0.55,0.082
0.6,0.04,0.37,0.89,0.01,0.28,Nilphamari,Gangachara,MEL,0.0113,0.13,0.00031,1.71,0.58,0.0362
0.62,0.05,0.39,0.89,0.01,0.28,Nilphamari,Gangachara,MEL,0.08,0.15,0.0003,1.63,0.8,0.0218
0.65,0.07,0.4,0.89,0.02,0.28,Nilphamari,Gangachara,MEL,0.082,0.17,0.00026,0.5,0.32,0.0464
0.67,0.09,0.42,0.89,0.02,0.28,Nilphamari,Gangachara,MEL,0.068,0.14,0.00027,1.31,0.43,0.0229
0.69,0.11,0.44,0.89,0.03,0.29,Nilphamari,Gangachara,MEL,0.0145,0.16,0.00029,1.3,0.32,0.092
0.72,0.13,0.45,0.89,0.03,0.29,Nilphamari,Gangachara,MEL,0.014,0.1,0.00022,1.03,0.28,0.0388
0.74,0.15,0.47,0.89,0.04,0.29,Nilphamari,Gangachara,MEL,0.0121,0.16,0.00029,0.68,0.46,0.0308
0.77,0.16,0.48,0.9,0.04,0.29,Nilphamari,Gangachara,MEL,0.0127,0.15,0.00022,0.92,0.57,0.0261
0.79,0.18,0.5,0.9,0.05,0.29,Nilphamari,Gangachara,MEL,0.075,0.18,0.00026,1.56,0.69,0.072
0.81,0.2,0.52,0.9,0.05,0.29,Nilphamari,Gangachara,MEL,0.0106,0.13,0.00032,1.2,0.58,0.013
0.84,0.22,0.53,0.9,0.06,0.3,Nilphamari,Gangachara,MEL,0.076,0.16,0.00029,1.14,0.5,0.06
0.86,0.24,0.55,0.9,0.06,0.3,Nilphamari,Gangachara,MEL,0.086,0.14,0.00018,1.35,0.95,0.0256
0.89,0.25,0.56,0.9,0.07,0.3,Nilphamari,Gangachara,MEL,0.079,0.14,0.00025,1.3,0.8,0.0174
0.91,0.27,0.58,0.9,0.07,0.3,Nilphamari,Gangachara,MEL,0.071,0.15,0.00026,1.18,0.81,0.0267
0.93,0.29,0.6,0.9,0.08,0.3,Nilphamari,Gangachara,MEL,0.0124,0.17,0.00023,1.29,0.84,0.0179
0.96,0.31,0.61,0.9,0.08,0.3,Nilphamari,Gangachara,MEL,0.06,0.12,0.00012,1.8,0.87,0.0223
0.98,0.33,0.63,0.91,0.09,0.3,Nilphamari,Gangachara,MEL,0.071,0.16,0.00017,1.51,0.94,0.0189
1,0.34,0.65,0.91,0.09,0.31,Nilphamari,Kaunia,MEL,0.0124,0.17,0.00024,1.47,0.95,0.0109
0,0.36,0.66,0.91,0.1,0.31,Nilphamari,Kaunia,MEL,0.06,0.2,0.00021,1.06,0.65,0.0216
0.02,0.38,0.68,0.91,0.1,0.31,Nilphamari,Kaunia,MEL,0.072,0.14,0.00025,1.41,0.35,0.01
0.05,0.4,0.69,0.91,0.11,0.31,Nilphamari,Kaunia,MEL,0.093,0.13,0.00014,1.49,0.94,0.0131
0.07,0.42,0.71,0.91,0.11,0.31,Nilphamari,Gangachara,MEL,0.0144,0.14,0.00023,1.18,0.77,0.0117
0.1,0.44,0.73,0.91,0.12,0.31,Nilphamari,Gangachara,MEL,0.081,0.11,0.00029,0.9,0.39,0.0193
0.12,0.45,0.74,0.91,0.12,0.31,Nilphamari,Gangachara,MEL,0.098,0.16,0.000256,0.85,0.86,0.0138
0.14,0.47,0.76,0.91,0.12,0.32,Nilphamari,Gangachara,MEL,0.011,0.15,0.00031,0.9,0.99,0.0241
0.17,0.49,0.77,0.91,0.13,0.32,Nilphamari,Gangachara,MEL,0.0136,0.17,0.00021,1.21,0.46,0.086
0.19,0.51,0.79,0.92,0.13,0.32,Nilphamari,Gangachara,MEL,0.015,0.12,0.00025,0.55,0.69,0.0135
0.22,0.53,0.81,0.92,0.14,0.32,Nilphamari,Gangachara,MEL,0.0143,0.18,0.0003,1.02,0.4,0.0173
0.24,0.54,0.82,0.92,0.14,0.32,Nilphamari,Gangachara,MEL,0.0116,0.14,0.00028,0.81,0.58,0.08
0.26,0.56,0.84,0.92,0.15,0.32,Nilphamari,Gangachara,MEL,0.0103,0.14,0.0032,1.03,0.34,0.067
0.29,0.58,0.86,0.92,0.15,0.33,Nilphamari,Gangachara,MEL,0.139,0.19,0.0003,0.83,0.58,0.01
0.31,0.6,0.87,0.92,0.16,0.33,Nilphamari,Gangachara,MEL,0.0135,0.19,0.00026,0.86,0.6,0.05
0.33,0.62,0.89,0.92,0.16,0.33,Nilphamari,Gangachara,MEL,0.0146,0.11,0.0004,0.9,0.49,0.097
0.36,0.63,0.9,0.92,0.17,0.33,Nilphamari,Gangachara,MEL,0.01,0.21,0.0003,1.3,0.58,0.089
0.38,0.65,0.92,0.92,0.17,0.33,Nilphamari,Gangachara,MEL,0.01,0.21,0.000314,0.94,0.58,0.089
0.41,0.67,0.94,0.93,0.18,0.33,Nilphamari,Gangachara,MEL,0.095,0.14,0.00036,1.25,0.55,0.065
0.43,0.69,0.95,0.93,0.18,0.33,Nilphamari,Gangachara,MEL,0.0109,0.16,0.00042,0.95,0.66,0.0172
0.45,0.71,0.97,0.93,0.19,0.34,Nilphamari,Gangachara,MEL,0.042,0.21,0.00022,1.35,0.64,0.0137
0.48,0.73,0.98,0.93,0.19,0.34,Nilphamari,Gangachara,MEL,0.0146,0.13,0.00025,0.73,0.59,0.0112
0.5,0.74,1,0.93,0.2,0.34,Nilphamari,Gangachara,MEL,0.0112,0.2,0.00028,0.91,0.4,0.055
0.53,0.76,0,0.93,0.2,0.34,Nilphamari,Gangachara,MEL,0.0102,0.13,0.00027,1.18,0.55,0.0136
0.55,0.78,0.02,0.93,0.21,0.34,Nilphamari,Gangachara,MEL,0.0119,0.15,0.00021,1.26,0.32,0.052
0.57,0.8,0.03,0.93,0.21,0.34,Nilphamari,Gangachara,MEL,0.0136,0.13,0.00038,0.89,0.73,0.096
0.6,0.82,0.05,0.93,0.22,0.35,Nilphamari,Gangachara,MEL,0.0125,0.15,0.00047,1.38,0.45,0.0128
0.62,0.83,0.06,0.93,0.22,0.35,Nilphamari,Gangachara,MEL,0.0107,0.14,0.00023,1.35,0.66,0.0113
0.65,0.85,0.08,0.94,0.23,0.35,Nilphamari,Gangachara,MEL,0.013,0.17,0.0005,0.78,0.59,0.0105
0.67,0.87,0.1,0.94,0.23,0.35,Nilphamari,Gangachara,MEL,0.0123,0.2,0.0007,1.28,0.96,0.0161
0.69,0.89,0.11,0.94,0.23,0.35,Nilphamari,Gangachara,MEL,0.084,0.13,0.00074,1.01,0.75,0.024
0.72,0.91,0.13,0.94,0.24,0.35,Nilphamari,Kaunia,MEL,0.0115,0.14,0.00071,1.25,0.75,0.0101
0.74,0.92,0.15,0.94,0.24,0.35,Nilphamari,Kaunia,MEL,0.057,0.17,0.00067,1.19,0.76,0.0144
0.77,0.94,0.16,0.94,0.25,0.36,Nilphamari,Kaunia,MEL,0.081,0.14,0.00079,1.45,0.66,0.0114
0.79,0.96,0.18,0.94,0.25,0.36,Nilphamari,Kaunia,MEL,0.0146,0.14,0.00068,1.21,0.47,0.086
0.81,0.98,0.19,0.94,0.26,0.36,Nilphamari,Kaunia,MEL,0.0124,0.14,0.00056,0.76,0.57,0.073
0.84,1,0.21,0.94,0.26,0.36,Nilphamari,Kaunia,MEL,0.0146,0.17,0.00091,0.92,0.58,0.098
0.86,0,0.23,0.95,0.27,0.36,Nilphamari,Kaunia,MEL,0.099,0.15,0.0009,1.55,0.98,0.0125
0.89,0.02,0.24,0.95,0.27,0.36,Nilphamari,Kaunia,MEL,0.079,0.13,0.00054,1.62,0.75,0.0205
0.91,0.04,0.26,0.95,0.28,0.37,Nilphamari,Kaunia,MEL,0.0113,0.1,0.00049,0.83,0.38,0.094
0.93,0.05,0.27,0.95,0.28,0.37,Nilphamari,Kaunia,MEL,0.0114,0.13,0.00068,1.03,0.83,0.0157
0.96,0.07,0.29,0.95,0.29,0.37,Nilphamari,Kaunia,MEL,0.095,0.12,0.0006,1.1,0.62,0.0117
0.98,0.09,0.31,0.95,0.29,0.37,Nilphamari,Kachna,MEL,0.0125,0.2,0.00072,1.61,0.46,0.0314
1,0.11,0.32,0.95,0.3,0.37,Nilphamari,Lashkora,MEL,0.082,0.14,0.00029,1.56,0.58,0.0698
0,0.13,0.34,0.95,0.3,0.37,Nilphamari,Gangachara,MEL,0.0103,0.17,0.00025,1.49,0.84,0.0258
0.02,0.15,0.36,0.95,0.31,0.37,Nilphamari,Gangachara,MEL,0.0138,0.12,0.0002,0.81,0.46,0.0293
0.05,0.16,0.37,0.96,0.31,0.38,Nilphamari,Gangachara,MEL,0.079,0.18,0.00033,0.81,0.99,0.0129
0.07,0.18,0.39,0.96,0.32,0.38,Nilphamari,Kaunia,MEL,0.073,0.15,0.00027,1.77,0.49,0.0357
0.1,0.2,0.4,0.96,0.32,0.38,Nilphamari,Kaunia,MEL,0.0106,0.11,0.00033,2.23,0.77,0.0167
0.12,0.22,0.42,0.96,0.33,0.38,Nilphamari,Kachna,MLL,0.099,0.13,0.00026,3.68,0.39,0.0208
0.14,0.24,0.44,0.96,0.33,0.38,Nilphamari,Kaunia,MEL,0.0104,0.15,0.00017,1.52,0.36,0.0805
0.17,0.25,0.45,0.96,0.34,0.38,Nilphamari,Kaunia,MEL,0.0148,0.14,0.00024,2.38,0.31,0.0115
0.19,0.27,0.47,0.96,0.34,0.38,Nilphamari,Kaunia,MLL,0.0103,0.18,0.00017,2.8,0.52,0.0788
0.22,0.29,0.48,0.96,0.35,0.39,Nilphamari,Kaunia,MLL,0.073,0.18,0.00027,1.77,0.34,0.0788
0.24,0.31,0.5,0.96,0.35,0.39,Nilphamari,Kachna,MLL,0.0102,0.22,0.00025,1.92,0.37,0.0223
0.26,0.33,0.52,0.96,0.35,0.39,Taraganj,Belab,HL,0.00012,0.22,0.00042,2.8,1,0.011
0.29,0.34,0.53,0.97,0.36,0.39,Taraganj,Noadda,HL,0.00016,0.19,0.00014,2.3,0.8,0.0284
0.31,0.36,0.55,0.97,0.36,0.39,Taraganj,Noadda,HL,0.0004,0.13,0.00052,1.8,0.5,0.08
0.33,0.38,0.56,0.97,0.37,0.39,Taraganj,Noadda,MEL,0.00018,0.16,0.00025,1.8,0.5,0.0272
0.36,0.4,0.58,0.97,0.37,0.4,Taraganj,Chondra,MEL,0.00011,0.18,0.00031,2.5,0.8,0.068
0.38,0.42,0.6,0.97,0.38,0.4,Taraganj,Pirgacha,HL,0.00094,0.18,0.00023,1.5,0.3,0.068
0.41,0.44,0.61,0.97,0.38,0.4,Taraganj,Pirgacha,HL,0.000238,0.34,0.00037,1.5,0.5,0.0255
0.43,0.45,0.63,0.97,0.39,0.4,Taraganj,Pirgacha,HL,0.00056,0.22,0.00047,1.3,0.3,0.094
0.45,0.47,0.65,0.97,0.39,0.4,Taraganj,Pirgacha,HL,0.00099,0.31,0.00037,1.8,0.5,0.0185
0.48,0.49,0.66,0.97,0.4,0.4,Taraganj,Pirgacha,HL,0.00041,0.36,0.00041,1.8,0.5,0.0127
0.5,0.51,0.68,0.98,0.4,0.4,Taraganj,Palashbari,HL,0.000185,0.33,0.00029,1.5,0.5,0.0163
0.53,0.53,0.69,0.98,0.41,0.41,Taraganj,Palashbari,HL,0.00034,0.32,0.00034,3.5,0.5,0.0327
0.55,0.54,0.71,0.98,0.41,0.41,Taraganj,Palashbari,HL,0.00077,0.17,0.00042,2,0.5,0.0198
0.57,0.56,0.73,0.98,0.42,0.41,Taraganj,Jamun,HL,0.00056,0.14,0.00041,2.3,0.5,0.0119
0.6,0.58,0.74,0.98,0.42,0.41,Taraganj,Jamun,HL,0.00051,0.28,0.00017,2.3,0.5,0.0177
0.62,0.6,0.76,0.98,0.43,0.41,Taraganj,Gangachara,MEL,0.00019,0.13,0.00014,2,0.5,0.0127
0.65,0.62,0.77,0.98,0.43,0.41,Taraganj,Gangachara,MEL,0.000112,0.4,0.00017,3.8,0.8,0.0129
0.67,0.63,0.79,0.98,0.44,0.42,Taraganj,Pirgacha,HL,0.00037,0.25,0.00023,2.5,0.5,0.0223
0.69,0.65,0.81,0.98,0.44,0.42,Taraganj,Pirgacha,HL,0.000117,0.3,0.00029,2.3,0.5,0.0215
0.72,0.67,0.82,0.98,0.45,0.42,Taraganj,Pirgacha,HL,0.00014,0.22,0.00031,2.3,0.5,0.0119
0.74,0.69,0.84,0.99,0.45,0.42,Taraganj,Palashbari,HL,0.00077,0.31,0.00034,3,0.8,0.016
0.77,0.71,0.86,0.99,0.46,0.42,Taraganj,Palashbari,HL,0.00031,0.29,0.00029,2.8,0.8,0.0168
0.79,0.73,0.87,0.99,0.46,0.42,Taraganj,Jamun,HL,0.00022,0.14,0.00022,2.3,0.8,0.0166
0.81,0.74,0.89,0.99,0.46,0.42,Taraganj,Jamun,HL,0.00039,0.26,0.00026,2.5,0.8,0.0253
0.84,0.76,0.9,0.99,0.47,0.43,Taraganj,Jamun,MEL,0.00026,0.22,0.00038,2.8,0.5,0.0106
0.86,0.78,0.92,0.99,0.47,0.43,Taraganj,Jamun,MEL,0.00099,0.18,0.00068,2.8,0.5,0.0268
0.89,0.8,0.94,0.99,0.48,0.43,Taraganj,Gangachara,MEL,0.0007,0.09,0.00043,2.3,0.5,0.087
0.91,0.82,0.95,0.99,0.48,0.43,Taraganj,Gangachara,MEL,0.00049,0.2,0.00062,3,0.5,0.053
0.93,0.83,0.97,0.99,0.49,0.43,Taraganj,Palashbari,HL,0.00036,0.1,0.00058,2.5,0.5,0.0161
0.96,0.85,0.98,1,0.49,0.43,Taraganj,Palashbari,HL,0.00054,0.2,0.00053,1.8,0.5,0.0219
0.98,0.87,1,1,0.5,0.43,Taraganj,Palashbari,HL,0.00064,0.27,0.00068,3,1,0.0679
1,0.89,0,1,0.5,0.44,Taraganj,Palashbari,HL,0.00055,0.31,0.00031,3.5,0.8,0.0241
0,0.91,0.02,1,0.51,0.44,Taraganj,Jamun,HL,0.00033,0.19,0.00025,2.8,1,0.0416
0.02,0.92,0.03,1,0.51,0.44,Taraganj,Jamun,HL,0.00017,0.1,0.00028,2.5,0.5,0.077
0.05,0.94,0.05,1,0.52,0.44,Taraganj,Jamun,HL,0.00017,0.1,0.0003,2,0.8,0.019
0.07,0.96,0.06,0,0.52,0.44,Taraganj,Gangachara,HL,0.00028,0.07,0.00046,4.3,0.3,0.0102
0.1,0.98,0.08,0,0.53,0.44,Taraganj,Gangachara,HL,0.00022,0.16,0.0004,2.3,0.3,0.0271
0.12,1,0.1,0,0.53,0.45,Taraganj,Manda,MEL,0.0008,0.24,0.00029,1.5,0.5,0.0147
0.14,0,0.11,0,0.54,0.45,Taraganj,Manda,MEL,0.00018,0.09,0.00021,2,0.3,0.035
0.17,0.02,0.13,0,0.54,0.45,Taraganj,Gangachara,MEL,0.00041,0.11,0.00017,3.5,0.3,0.081
0.19,0.04,0.15,0.01,0.55,0.45,Taraganj,Gangachara,MEL,0.00041,0.11,0.00008,2.8,1,0.0284
0.22,0.05,0.16,0.01,0.55,0.45,Taraganj,Jamun,HL,0.00027,0.11,0.00034,3.3,0.8,0.0255
0.24,0.07,0.18,0.01,0.56,0.45,Taraganj,Jamun,HL,0.00037,0.17,0.00025,2.8,0.8,0.0234
0.26,0.09,0.19,0.01,0.56,0.45,Taraganj,Gangachara,HL,0.00045,0.17,0.00028,1.8,0.3,0.071
0.29,0.11,0.21,0.01,0.57,0.46,Taraganj,Manda,MEL,0.00064,0.17,0.000149,3,0.8,0.0127
0.31,0.13,0.23,0.01,0.57,0.46,Taraganj,Manda,MEL,0.00055,0.18,0.00028,3,0.8,0.024
0.33,0.15,0.24,0.01,0.58,0.46,Taraganj,Gangachara,MEL,0.0007,0.22,0.00037,2.8,0.5,0.0115
0.36,0.16,0.26,0.01,0.58,0.46,Taraganj,Gangachara,MEL,0.0006,0.08,0.00048,3.3,0.8,0.0237
0.38,0.18,0.27,0.01,0.58,0.46,Taraganj,Menanagar,MEL,0.00036,0.13,0.00028,3.3,0.3,0.024
0.41,0.2,0.29,0.01,0.59,0.46,Taraganj,Menanagar,MEL,0.00031,0.08,0.0003,1,0.3,0.066
0.43,0.22,0.31,0.02,0.59,0.47,Taraganj,Manda,MEL,0.00035,0.07,0.00031,1,0.5,0.055
0.45,0.24,0.32,0.02,0.6,0.47,Taraganj,Manda,MEL,0.00012,0.07,0.0003,3,0.3,0.056
0.48,0.25,0.34,0.02,0.6,0.47,Taraganj,Gangachara,MEL,0.00021,0.08,0.00037,2.3,0.3,0.071
0.5,0.27,0.36,0.02,0.61,0.47,Taraganj,Gangachara,MEL,0.00067,0.16,0.00033,1.8,0.8,0.0132
0.53,0.29,0.37,0.02,0.61,0.47,Taraganj,Gangachara,SMEL,0.0001,0.1,0.00031,2.8,0.3,0.042
0.55,0.31,0.39,0.02,0.62,0.47,Taraganj,Gangachara,SMEL,0.00027,0.09,0.0004,2,0.8,0.0142
0.57,0.33,0.4,0.02,0.62,0.47,Taraganj,Manda,MEL,0.00039,0.16,0.00032,2,0.5,0.0146
0.6,0.34,0.42,0.02,0.63,0.48,Taraganj,Manda,MEL,0.00075,0.3,0.00041,1.8,0.5,0.068
0.62,0.36,0.44,0.02,0.63,0.48,Taraganj,Gangachara,MEL,0.0003,0.32,0.00032,1.5,0.5,0.065
0.65,0.38,0.45,0.03,0.64,0.48,Taraganj,Gangachara,MEL,0.0004,0.17,0.00034,2,1,0.0169
0.67,0.4,0.47,0.03,0.64,0.48,Taraganj,Gangachara,DMEL,0.00015,0.13,0.00041,3.3,0.5,0.055
0.69,0.42,0.48,0.03,0.65,0.48,Taraganj,Gangachara,DMEL,0.00017,0.11,0.00029,2.3,0.8,0.0103
0.72,0.44,0.5,0.03,0.65,0.48,Taraganj,Gangachara,DMEL,0.00088,0.51,0.00039,2.5,1,0.0124
0.74,0.45,0.52,0.03,0.66,0.49,Taraganj,Gangachara,SMEL,0.00016,0.26,0.00033,12,0.8,0.0195
0.77,0.47,0.53,0.03,0.66,0.49,Taraganj,Gangachara,SMEL,0.00015,0.11,0.00036,3,0.3,0.044
0.79,0.49,0.55,0.03,0.67,0.49,Taraganj,Gangachara,SMEL,0.0008,0.05,0.00041,2.3,0.8,0.0153
0.81,0.51,0.56,0.03,0.67,0.49,Taraganj,Kaunia,MEL,0.00011,0.09,0.00046,3.3,0.5,0.07
0.84,0.53,0.58,0.03,0.68,0.49,Taraganj,Kaunia,MEL,0.00014,0.07,0.00036,2.3,0.5,0.06
0.86,0.54,0.6,0.03,0.68,0.49,Taraganj,Kaunia,MEL,0.00031,0.06,0.00034,1.8,0.3,0.0136
0.89,0.56,0.61,0.04,0.69,0.49,Taraganj,Gangachara,MEL,0.00084,0.11,0.00044,1.5,0.8,0.0112
0.91,0.58,0.63,0.04,0.69,0.5,Taraganj,Gangachara,MEL,0.0007,0.09,0.00028,2.3,0.8,0.094
0.93,0.6,0.65,0.04,0.69,0.5,Taraganj,Gangachara,MEL,0.0001,0.14,0.00044,1.8,0.5,0.0274
0.96,0.62,0.66,0.04,0.7,0.5,Taraganj,Imadpur,MEL,0.00038,0.12,0.00043,3.3,0.5,0.0514
0.98,0.63,0.68,0.04,0.7,0.5,Taraganj,Imadpur,MEL,0.00011,0.14,0.00021,3.3,0.5,0.0194
1,0.65,0.69,0.04,0.71,0.5,Taraganj,Imadpur,MEL,0.00013,0.08,0.00024,2.5,0.8,0.0176
0,0.67,0.71,0.04,0.71,0.5,Taraganj,Kaunia,MEL,0.00017,0.13,0.00034,2,0.8,0.0104
0.02,0.69,0.73,0.04,0.72,0.5,Taraganj,Kaunia,MEL,0.00014,0.13,0.00049,2.5,0.8,0.0268
0.05,0.71,0.74,0.04,0.72,0.51,Taraganj,Kaunia,MEL,0.0002,0.15,0.00025,2.5,0.5,0.0146
0.07,0.73,0.76,0.05,0.73,0.51,Taraganj,Kaunia,MEL,0.0009,0.15,0.0006,2.8,0.5,0.024
0.1,0.74,0.77,0.05,0.73,0.51,Taraganj,Kaunia,MEL,0.00011,0.09,0.00029,2,0.3,0.036
0.12,0.76,0.79,0.05,0.74,0.51,Taraganj,Bhimpur,MEL,0.0009,0.15,0.00029,1.5,0.5,0.0214
0.14,0.78,0.81,0.05,0.74,0.51,Taraganj,Bhimpur,MEL,0.00022,0.12,0.00049,2.8,0.5,0.0144
0.17,0.8,0.82,0.05,0.75,0.51,Taraganj,Bhimpur,MEL,0.0008,0.12,0.00046,2.3,1,0.0194
0.19,0.82,0.84,0.05,0.75,0.52,Taraganj,Bhimpur,MEL,0.0005,0.09,0.00028,3,0.5,0.0288
0.22,0.83,0.86,0.05,0.76,0.52,Taraganj,Bhimpur,MEL,0.0006,0.23,0.00017,2.3,0,0.0178
0.24,0.85,0.87,0.05,0.76,0.52,Taraganj,Indrail,MEL,0.00013,0.16,0.0003,2.8,1,0.0128
0.26,0.87,0.89,0.05,0.77,0.52,Taraganj,Imadpur,MEL,0.00026,0.25,0.00057,3.5,1,0.024
0.29,0.89,0.9,0.05,0.77,0.52,Taraganj,Kaunia,MEL,0.00016,0.33,0.00035,3.5,0.8,0.0128
0.31,0.91,0.92,0.06,0.78,0.52,Taraganj,Kaunia,MEL,0.00014,0.19,0.0005,4.8,0.8,0.024
0.33,0.92,0.94,0.06,0.78,0.52,Taraganj,Kachna,MEL,0.00016,0.27,0.00053,3.8,0.5,0.0238
0.36,0.94,0.95,0.06,0.79,0.53,Taraganj,Kachna,MEL,0.00024,0.21,0.00063,3,0.3,0.0188
0.38,0.96,0.97,0.06,0.79,0.53,Taraganj,Chilmari,MEL,0.00081,0.24,0.00058,2.5,0.8,0.084
0.41,0.98,0.98,0.06,0.8,0.53,Taraganj,TeestaSandySoil,MEL,0.0003,0.17,0.0003,2.5,0.3,0.094
0.43,1,1,0.06,0.8,0.53,Taraganj,TeestaSandySoil,MEL,0.00031,0.21,0.0002,1.5,0.3,0.0148
0.45,0,0,0.06,0.81,0.53,Taraganj,TeestaAlluvialSoil,MEL,0.0009,0.04,0.0002,1,0.3,0.011
0.48,0.02,0.02,0.06,0.81,0.53,Taraganj,TeestaSandySoil,MEL,0.0004,0.17,0.00028,1.3,0.3,0.0102
0.5,0.04,0.03,0.06,0.81,0.54,Taraganj,TeestaAlluvialSoil,MEL,0.0001,0.09,0.00036,2,0.3,0.026
0.53,0.05,0.05,0.07,0.82,0.54,Rangpur Sadar,Domar,HL,0.03,0.08,0.00037,0.6,0.2,0.012
0.55,0.07,0.06,0.07,0.82,0.54,Rangpur Sadar,Menanogor,HL,0.032,0.14,0.00022,0.5,0.17,0.013
0.57,0.09,0.08,0.07,0.83,0.54,Rangpur Sadar,Menanogor,HL,0.035,0.06,0.00028,1.4,0.09,0.008
0.6,0.11,0.1,0.07,0.83,0.54,Rangpur Sadar,Pirgachha,HL,0.04,0.12,0.00022,0.6,0.17,0.028
0.62,0.13,0.11,0.07,0.84,0.54,Rangpur Sadar,Pirgachha,HL,0.04,0.11,0.00015,0.4,0.15,0.03
0.65,0.15,0.13,0.07,0.84,0.54,Rangpur Sadar,Pirgachha,HL,0.04,0.3,0.00025,0.6,0.2,0.024
0.67,0.16,0.15,0.07,0.85,0.55,Rangpur Sadar,Pirgachha,HL,0.042,0.28,0.00028,0.5,0.18,0.02
0.69,0.18,0.16,0.07,0.85,0.55,Rangpur Sadar,Pirgachha,HL,0.038,0.26,0.00022,0.6,0.2,0.02
0.72,0.2,0.18,0.07,0.86,0.55,Rangpur Sadar,Pirgachha,HL,0.042,0.28,0.00015,0.4,0.16,0.022
0.74,0.22,0.19,0.07,0.86,0.55,Rangpur Sadar,Pirgachha,HL,0.042,0.15,0.00018,0.6,0.18,0.021
0.77,0.24,0.21,0.08,0.87,0.55,Rangpur Sadar,Pirgachha,HL,0.03,0.12,0.00015,0.6,0.14,0.021
0.79,0.25,0.23,0.08,0.87,0.55,Rangpur Sadar,Pirgachha,HL,0.033,0.14,0.00044,0.6,0.24,0.018
0.81,0.27,0.24,0.08,0.88,0.56,Rangpur Sadar,Palashbari,HL,0.04,0.2,0.00031,0.5,0.15,0.022
0.84,0.29,0.26,0.08,0.88,0.56,Rangpur Sadar,Palashbari,HL,0.04,0.12,0.00025,0.4,0.16,0.027
0.86,0.31,0.27,0.08,0.89,0.56,Rangpur Sadar,Palashbari,HL,0.04,0.13,0.00022,0.6,0.18,0.02
0.89,0.33,0.29,0.08,0.89,0.56,Rangpur Sadar,Palashbari,HL,0.04,0.09,0.0018,0.6,0.13,0.028
0.91,0.34,0.31,0.08,0.9,0.56,Rangpur Sadar,Palashbari,HL,0.038,0.2,0.00009,0.6,0.2,0.023
0.93,0.36,0.32,0.08,0.9,0.56,Rangpur Sadar,Palashbari,HL,0.033,0.2,0.00012,0.6,0.19,0.024
0.96,0.38,0.34,0.08,0.91,0.56,Rangpur Sadar,Palashbari,HL,0.036,0.14,0.00015,0.6,0.22,0.02
0.98,0.4,0.36,0.09,0.91,0.57,Rangpur Sadar,Palashbari,HL,0.03,0.12,0.00022,0.9,0.19,0.014
1,0.42,0.37,0.09,0.92,0.57,Rangpur Sadar,Palashbari,HL,0.032,0.1,0.00015,0.5,0.14,0.018
0,0.44,0.39,0.09,0.92,0.57,Rangpur Sadar,Palashbari,HL,0.032,0.12,0.00009,0.7,0.2,0.012
0.02,0.45,0.4,0.09,0.92,0.57,Rangpur Sadar,Palashbari,HL,0.016,0.12,0.00028,0.7,0.28,0.02
0.05,0.47,0.42,0.09,0.93,0.57,Rangpur Sadar,Palashbari,HL,0.033,0.12,0.00025,0.6,0.2,0.02
0.07,0.49,0.44,0.09,0.93,0.57,Rangpur Sadar,Palashbari,HL,0.02,0.11,0.00022,0.6,0.24,0.02
0.1,0.51,0.45,0.09,0.94,0.57,Rangpur Sadar,Palashbari,HL,0.017,0.12,0.0002,0.7,0.28,0.02
